time,J_out,P_in,P_out,TK_out,kg_out,kg_per_s
457448.01345705,77116719951.487,12.252691867339,10.143974404517,373.38582697043,180328.69901451,9.9999457502196
477284.27795995,84828263463.484,12.252692357268,10.143974466305,373.38565649634,198361.60011133,9.999947322863
499104.16891313,93310942644.192,12.252692861492,10.143974527201,373.38547987907,218197.79394209,9.999948872808
511105.10893739,51320974517.931,12.252693134318,10.143974559186,373.38538428611,120008.79643774,9.9999496868769
523106.04896164,51320931095.508,12.252693402221,10.143974589209,373.38529022334,120008.80560847,9.9999504510447
536307.08298831,56452973803.332,12.2526936881,10.143974623007,373.38519041782,132009.6975252,9.999951311271
550828.22041766,62098214042.102,12.252693984058,10.143974659506,373.3850871201,145210.68076769,9.9999522402599
566801.47158994,68307971102.534,12.252694286159,10.143974697712,373.38498115815,159731.7643772,9.9999532126817
584372.04787944,75138692984.362,12.252694602976,10.143974735951,373.38486914894,175704.95791577,9.9999541859481
594035.86483867,41326258174.567,12.252694777753,10.143974756046,373.38480726831,96637.731796421,9.9999546974174
603699.6817979,41326234278.293,12.252694956678,10.143974774119,373.38474361987,96637.736241684,9.9999551574079
614329.88045305,45458827524.793,12.252695162129,10.143974793566,373.38467087759,106301.51512759,9.9999556523878
626023.09897372,50004672619.129,12.252695397769,10.143974815946,373.38458828272,116931.67330106,9.9999562220097
638885.63934645,55005093297.305,12.252695666263,10.143974841992,373.38449517168,128624.84915821,9.9999568849455
653034.43375646,60505545053.633,12.252695970716,10.143974871413,373.38439051572,141487.34466879,9.9999576337562
668598.10760747,66556029386.566,12.252696312134,10.143974904963,373.38427430646,155636.09242607,9.9999584876933
685718.14884358,73211549097.613,12.252696685049,10.143974943214,373.38414846817,171199.71833597,9.9999594612476
695134.17152343,40266327229.084,12.252696888343,10.143974964506,373.38408020822,94159.850187686,9.9999600031859
704550.19420329,40266303026.124,12.252697087697,10.143974985522,373.38401346753,94159.855224312,9.9999605380854
714907.81915114,44292905186.5,12.252697299754,10.143975008864,373.3839426263,103575.84690024,9.9999611321887
726301.20659377,48722163304.551,12.252697522053,10.143975033525,373.38386842045,113933.43874172,9.9999617598731
738833.93278066,53594343066.075,12.252697751106,10.143975059788,373.38379203275,125326.79099341,9.9999624283249
752619.93158625,58953736360,12.252697984663,10.143975087063,373.3837140214,137859.47966318,9.9999631225383
767784.53027239,64849063244.166,12.252698224311,10.143975113864,373.38363355805,151645.43797404,9.9999638046889
784465.58882714,71333915360.818,12.252698475743,10.143975140822,373.38354907963,166809.99321684,9.9999644908201
802814.75323737,78467241253.97,12.252698751635,10.143975168304,373.38345665026,183491.0053734,9.9999651903005
822998.83408862,86313883309.92,12.25269906509,10.143975196956,373.38335226747,201840.12063042,9.9999659195721
834100.07855681,47472610555.115,12.252699241702,10.143975212973,373.38329384636,111012.07087237,9.9999663272414
845201.323025,47472585256.255,12.25269942019,10.143975229603,373.38323519412,111012.07557117,9.9999667505094
857412.69194001,52219814127.99,12.25269961307,10.143975248987,373.38317226318,122113.28915301,9.9999672438798
870845.19774652,57441761999.368,12.252699813639,10.143975270787,373.38310706818,134324.62552143,9.9999677987366
885620.95413368,63185901619.556,12.252700013693,10.143975294125,373.3830419835,147757.09685024,9.9999683927274
901874.28615955,69504453504.737,12.252700204299,10.143975318053,373.38297962202,162532.81643382,9.9999690017447
919752.95138802,76454859898.865,12.252700379311,10.143975341259,373.38292164607,178786.10863722,9.9999695923939
939419.48313933,84100305187.295,12.252700541544,10.143975362611,373.38286675857,196664.73018914,9.999970135865
961052.66806577,92510290218.339,12.252700700963,10.143975381432,373.38281173934,216331.213571,9.9999706148954
984849.17148485,101761268025.87,12.252700862083,10.143975399902,373.38275563101,237964.34611511,9.9999710850066
1011025.3252458,111937338171.18,12.252701023598,10.14397541858,373.38269917614,261760.79317004,9.9999715603791
1039819.0943829,123131008176.72,12.25270118801,10.143975437553,373.38264141169,287936.88639219,9.999972043301
1071492.2404337,135444036182.4,12.252701357817,10.143975456632,373.38258164819,316730.59041217,9.9999725289098
1106332.7010896,148988357272.57,12.252701532715,10.143975476201,373.38252009135,348403.66680629,9.9999730269776
1144657.2078111,163887098786.89,12.252701714264,10.14397549649,373.38245621233,383244.05327787,9.9999735433822
1186814.1652047,180275700160.09,12.252701904735,10.143975517815,373.38238930946,421568.48148686,9.9999740861444
1233186.8183377,198303149654.56,12.252702096905,10.143975539485,373.38232171779,463725.35521204,9.9999746376869
1284196.736784,218133337167.96,12.252702281048,10.143975561444,373.38225644471,510097.91924365,9.9999751966057
1340307.6470749,239946535204.55,12.252702457107,10.143975582745,373.38219326195,561107.741589,9.9999757387639
1402029.6483949,263941042006.55,12.252702628108,10.143975603429,373.38213121679,617218.5482407,9.9999762652017
1469923.8498469,290334984206.44,12.252702798822,10.143975624426,373.38206887577,678940.4393491,9.9999767996264
1544607.4714441,319368301937.43,12.252702971137,10.143975645458,373.38200573112,746834.52326353,9.9999773349448
1585683.4633225,175652512959.23,12.252703064184,10.143975657271,373.38197183871,410759.00014574,9.9999776356265
1626759.455201,175652461037.75,12.252703154535,10.143975668238,373.38193885405,410759.01161079,9.9999779147445
1671943.0462673,193217647429,12.252703248945,10.143975679824,373.38190433722,451834.9260957,9.9999782096265
1721644.9964402,212539344812.23,12.252703345491,10.143975692175,373.38186881753,497018.43433057,9.9999785240066
1776317.1416304,233793203006.21,12.252703444073,10.143975704814,373.38183226766,546720.29535042,9.999978845684
1836456.5013397,257172436859.3,12.25270354489,10.143975717982,373.3817945765,601392.34504241,9.9999791808546
1869533.1491798,141444814883.64,12.252703599009,10.143975725295,373.38177437692,330765.79593005,9.9999793669897
1902609.7970198,141444790118.38,12.252703651148,10.143975732109,373.38175475673,330765.8016659,9.9999795404005
